code,province,date,avg_relative_humidity
203,Gyeonggi-do,2020-06-07,69.6
211,Gangwon-do,2020-06-07,65.8
212,Gangwon-do,2020-06-07,64.9
216,Gangwon-do,2020-06-07,62.6
217,Gangwon-do,2020-06-07,66.8
221,Chungcheongbuk-do,2020-06-07,65.9
226,Chungcheongbuk-do,2020-06-07,61
232,Chungcheongnam-do,2020-06-07,76
235,Chungcheongnam-do,2020-06-07,79.3
236,Chungcheongnam-do,2020-06-07,73.4
238,Chungcheongnam-do,2020-06-07,76.3
239,Sejong,2020-06-07,70.4
243,Chungcheongnam-do,2020-06-07,80.1
244,Jeollabuk-do,2020-06-07,78.3
245,Jeollabuk-do,2020-06-07,73.8
247,Jeollabuk-do,2020-06-07,75.6
248,Jeollabuk-do,2020-06-07,81.1
251,Jeollabuk-do,2020-06-07,76.9
252,Jeollanam-do,2020-06-07,79.5
253,Gyeongsangnam-do,2020-06-07,49.9
254,Jeollabuk-do,2020-06-07,72.8
255,Gyeongsangnam-do,2020-06-07,53.5
257,Gyeongsangnam-do,2020-06-07,48
258,Jeollanam-do,2020-06-07,72.9
259,Jeollanam-do,2020-06-07,64.4
260,Jeollanam-do,2020-06-07,69.4
261,Jeollanam-do,2020-06-07,64.4
262,Jeollanam-do,2020-06-07,68.6
263,Gyeongsangnam-do,2020-06-07,55.3
264,Gyeongsangnam-do,2020-06-07,74.9
266,Jeollanam-do,2020-06-07,61.8
268,Jeollanam-do,2020-06-07,64.1
271,Gyeongsangbuk-do,2020-06-07,66
272,Gyeongsangbuk-do,2020-06-07,62.4
273,Gyeongsangbuk-do,2020-06-07,63.3
276,Gyeongsangbuk-do,2020-06-07,66.9
277,Gyeongsangbuk-do,2020-06-07,67.9
278,Gyeongsangbuk-do,2020-06-07,53.9
279,Gyeongsangbuk-do,2020-06-07,57.1
281,Gyeongsangbuk-do,2020-06-07,57.8
283,Gyeongsangbuk-do,2020-06-07,58.8
284,Gyeongsangnam-do,2020-06-07,72.6
285,Gyeongsangnam-do,2020-06-07,56.8
288,Gyeongsangnam-do,2020-06-07,43.4
289,Gyeongsangnam-do,2020-06-07,72.5
294,Gyeongsangnam-do,2020-06-07,50.3
295,Gyeongsangnam-do,2020-06-07,56.4
90,Gangwon-do,2020-06-08,71.9
93,Gangwon-do,2020-06-08,72.9
95,Gangwon-do,2020-06-08,79.3
98,Gyeonggi-do,2020-06-08,74.5
99,Gyeonggi-do,2020-06-08,79
100,Gangwon-do,2020-06-08,73
101,Gangwon-do,2020-06-08,69.9
102,Incheon,2020-06-08,88.5
104,Gangwon-do,2020-06-08,59.9
105,Gangwon-do,2020-06-08,52.8
106,Gangwon-do,2020-06-08,72.6
108,Seoul,2020-06-08,63.6
112,Incheon,2020-06-08,68.4
114,Gangwon-do,2020-06-08,58.6
115,Gyeongsangbuk-do,2020-06-08,60.3
119,Gyeonggi-do,2020-06-08,71.3
121,Gangwon-do,2020-06-08,66.4
127,Chungcheongbuk-do,2020-06-08,67.6
129,Chungcheongnam-do,2020-06-08,64
130,Gyeongsangbuk-do,2020-06-08,70.3
131,Chungcheongbuk-do,2020-06-08,57.4
133,Daejeon,2020-06-08,62.4
135,Chungcheongbuk-do,2020-06-08,59.5
136,Gyeongsangbuk-do,2020-06-08,54.3
137,Gyeongsangbuk-do,2020-06-08,63
138,Gyeongsangbuk-do,2020-06-08,47.5
140,Jeollabuk-do,2020-06-08,66.5
143,Daegu,2020-06-08,46.6
146,Jeollabuk-do,2020-06-08,61.1
152,Ulsan,2020-06-08,46.3
155,Gyeongsangnam-do,2020-06-08,39.4
156,Gwangju,2020-06-08,58.6
159,Busan,2020-06-08,40.9
162,Gyeongsangnam-do,2020-06-08,53.5
165,Jeollanam-do,2020-06-08,58.6
168,Jeollanam-do,2020-06-08,48.6
169,Jeollanam-do,2020-06-08,60.4
170,Jeollanam-do,2020-06-08,54.3
172,Jeollabuk-do,2020-06-08,67.3
174,Jeollanam-do,2020-06-08,70.5
177,Chungcheongnam-do,2020-06-08,67.1
184,Jeju-do,2020-06-08,62.8
185,Jeju-do,2020-06-08,69.8
188,Jeju-do,2020-06-08,82.1
189,Jeju-do,2020-06-08,71
192,Gyeongsangnam-do,2020-06-08,63.6
201,Incheon,2020-06-08,76.4
202,Gyeonggi-do,2020-06-08,66.3
203,Gyeonggi-do,2020-06-08,69
211,Gangwon-do,2020-06-08,69.8
212,Gangwon-do,2020-06-08,66.8
216,Gangwon-do,2020-06-08,63.5
217,Gangwon-do,2020-06-08,72.8
221,Chungcheongbuk-do,2020-06-08,72.6
226,Chungcheongbuk-do,2020-06-08,71.3
232,Chungcheongnam-do,2020-06-08,71
235,Chungcheongnam-do,2020-06-08,65.9
236,Chungcheongnam-do,2020-06-08,68.6
238,Chungcheongnam-do,2020-06-08,70.6
239,Sejong,2020-06-08,61.4
243,Chungcheongnam-do,2020-06-08,70.3
244,Jeollabuk-do,2020-06-08,73.5
245,Jeollabuk-do,2020-06-08,65.9
247,Jeollabuk-do,2020-06-08,69.5
248,Jeollabuk-do,2020-06-08,77.6
251,Jeollabuk-do,2020-06-08,63.1
252,Jeollanam-do,2020-06-08,67.3
253,Gyeongsangnam-do,2020-06-08,42.1
254,Jeollabuk-do,2020-06-08,66.8
255,Gyeongsangnam-do,2020-06-08,48.5
257,Gyeongsangnam-do,2020-06-08,47.6
258,Jeollanam-do,2020-06-08,64.4
259,Jeollanam-do,2020-06-08,53.4
260,Jeollanam-do,2020-06-08,61.1
261,Jeollanam-do,2020-06-08,51.9
262,Jeollanam-do,2020-06-08,62.6
263,Gyeongsangnam-do,2020-06-08,56.6
264,Gyeongsangnam-do,2020-06-08,69.1
266,Jeollanam-do,2020-06-08,51.3
268,Jeollanam-do,2020-06-08,52
271,Gyeongsangbuk-do,2020-06-08,69.4
272,Gyeongsangbuk-do,2020-06-08,65.6
273,Gyeongsangbuk-do,2020-06-08,65.8
276,Gyeongsangbuk-do,2020-06-08,68.4
277,Gyeongsangbuk-do,2020-06-08,61
278,Gyeongsangbuk-do,2020-06-08,57.9
279,Gyeongsangbuk-do,2020-06-08,63
281,Gyeongsangbuk-do,2020-06-08,55.1
283,Gyeongsangbuk-do,2020-06-08,53.3
284,Gyeongsangnam-do,2020-06-08,67.5
285,Gyeongsangnam-do,2020-06-08,58.9
288,Gyeongsangnam-do,2020-06-08,47.9
289,Gyeongsangnam-do,2020-06-08,65.9
294,Gyeongsangnam-do,2020-06-08,49.4
295,Gyeongsangnam-do,2020-06-08,53.8
90,Gangwon-do,2020-06-09,67.6
93,Gangwon-do,2020-06-09,69.5
95,Gangwon-do,2020-06-09,74.1
98,Gyeonggi-do,2020-06-09,65.8
99,Gyeonggi-do,2020-06-09,68.9
100,Gangwon-do,2020-06-09,73.4
101,Gangwon-do,2020-06-09,65.3
102,Incheon,2020-06-09,60.3
104,Gangwon-do,2020-06-09,59.6
105,Gangwon-do,2020-06-09,53.6
106,Gangwon-do,2020-06-09,67.5
108,Seoul,2020-06-09,51.6
112,Incheon,2020-06-09,54.8
114,Gangwon-do,2020-06-09,50.3
115,Gyeongsangbuk-do,2020-06-09,56.4
119,Gyeonggi-do,2020-06-09,59
121,Gangwon-do,2020-06-09,63.6
127,Chungcheongbuk-do,2020-06-09,61.9
129,Chungcheongnam-do,2020-06-09,56.4
130,Gyeongsangbuk-do,2020-06-09,68.4
131,Chungcheongbuk-do,2020-06-09,47.6
133,Daejeon,2020-06-09,59.3
135,Chungcheongbuk-do,2020-06-09,56.5
136,Gyeongsangbuk-do,2020-06-09,51.3
137,Gyeongsangbuk-do,2020-06-09,58.1
138,Gyeongsangbuk-do,2020-06-09,45.8
140,Jeollabuk-do,2020-06-09,62.6
143,Daegu,2020-06-09,46.3
146,Jeollabuk-do,2020-06-09,51
152,Ulsan,2020-06-09,66.5
155,Gyeongsangnam-do,2020-06-09,47.8
156,Gwangju,2020-06-09,55.6
159,Busan,2020-06-09,49.9
162,Gyeongsangnam-do,2020-06-09,51.6
165,Jeollanam-do,2020-06-09,60.9
168,Jeollanam-do,2020-06-09,54.1
169,Jeollanam-do,2020-06-09,70
170,Jeollanam-do,2020-06-09,65
172,Jeollabuk-do,2020-06-09,61.8
174,Jeollanam-do,2020-06-09,73
177,Chungcheongnam-do,2020-06-09,61.4
184,Jeju-do,2020-06-09,64.1
185,Jeju-do,2020-06-09,76.6
188,Jeju-do,2020-06-09,83.5
189,Jeju-do,2020-06-09,94.9
192,Gyeongsangnam-do,2020-06-09,67.6
201,Incheon,2020-06-09,61.8
202,Gyeonggi-do,2020-06-09,59.5
203,Gyeonggi-do,2020-06-09,61.3
211,Gangwon-do,2020-06-09,68.5
212,Gangwon-do,2020-06-09,63.1
216,Gangwon-do,2020-06-09,56
217,Gangwon-do,2020-06-09,67
221,Chungcheongbuk-do,2020-06-09,66.3
226,Chungcheongbuk-do,2020-06-09,65.8
232,Chungcheongnam-do,2020-06-09,61.3
235,Chungcheongnam-do,2020-06-09,59.1
236,Chungcheongnam-do,2020-06-09,61.4
238,Chungcheongnam-do,2020-06-09,61
239,Sejong,2020-06-09,54.1
243,Chungcheongnam-do,2020-06-09,63.4
244,Jeollabuk-do,2020-06-09,67.4
245,Jeollabuk-do,2020-06-09,56
247,Jeollabuk-do,2020-06-09,63.9
248,Jeollabuk-do,2020-06-09,70.3
251,Jeollabuk-do,2020-06-09,57.4
252,Jeollanam-do,2020-06-09,62.1
253,Gyeongsangnam-do,2020-06-09,48.6
254,Jeollabuk-do,2020-06-09,64.4
255,Gyeongsangnam-do,2020-06-09,48.6
257,Gyeongsangnam-do,2020-06-09,54.4
258,Jeollanam-do,2020-06-09,65.5
259,Jeollanam-do,2020-06-09,63.5
260,Jeollanam-do,2020-06-09,68
261,Jeollanam-do,2020-06-09,63.9
262,Jeollanam-do,2020-06-09,67.8
263,Gyeongsangnam-do,2020-06-09,55
264,Gyeongsangnam-do,2020-06-09,63.6
266,Jeollanam-do,2020-06-09,50.5
268,Jeollanam-do,2020-06-09,68.6
271,Gyeongsangbuk-do,2020-06-09,67.1
272,Gyeongsangbuk-do,2020-06-09,63.8
273,Gyeongsangbuk-do,2020-06-09,59.9
276,Gyeongsangbuk-do,2020-06-09,64.8
277,Gyeongsangbuk-do,2020-06-09,57
278,Gyeongsangbuk-do,2020-06-09,57.3
279,Gyeongsangbuk-do,2020-06-09,59.1
281,Gyeongsangbuk-do,2020-06-09,55.8
283,Gyeongsangbuk-do,2020-06-09,54.9
284,Gyeongsangnam-do,2020-06-09,65.5
285,Gyeongsangnam-do,2020-06-09,59.1
288,Gyeongsangnam-do,2020-06-09,48.3
289,Gyeongsangnam-do,2020-06-09,64.3
294,Gyeongsangnam-do,2020-06-09,52.3
295,Gyeongsangnam-do,2020-06-09,59.1
90,Gangwon-do,2020-06-10,73.5
93,Gangwon-do,2020-06-10,73.9
95,Gangwon-do,2020-06-10,76.1
98,Gyeonggi-do,2020-06-10,75.1
99,Gyeonggi-do,2020-06-10,78.9
100,Gangwon-do,2020-06-10,78.9
101,Gangwon-do,2020-06-10,70
102,Incheon,2020-06-10,80.5
104,Gangwon-do,2020-06-10,69
105,Gangwon-do,2020-06-10,64.1
106,Gangwon-do,2020-06-10,73.9
108,Seoul,2020-06-10,63.8
112,Incheon,2020-06-10,69.1
114,Gangwon-do,2020-06-10,56.4
115,Gyeongsangbuk-do,2020-06-10,71.4
119,Gyeonggi-do,2020-06-10,69.1
121,Gangwon-do,2020-06-10,63.3
127,Chungcheongbuk-do,2020-06-10,65.4
129,Chungcheongnam-do,2020-06-10,73.3
130,Gyeongsangbuk-do,2020-06-10,75.1
131,Chungcheongbuk-do,2020-06-10,58.8
133,Daejeon,2020-06-10,72.6
135,Chungcheongbuk-do,2020-06-10,67
136,Gyeongsangbuk-do,2020-06-10,60.5
137,Gyeongsangbuk-do,2020-06-10,66.6
138,Gyeongsangbuk-do,2020-06-10,60.6
140,Jeollabuk-do,2020-06-10,72.9
143,Daegu,2020-06-10,54.8
146,Jeollabuk-do,2020-06-10,67.6
152,Ulsan,2020-06-10,78.5
155,Gyeongsangnam-do,2020-06-10,62.4
156,Gwangju,2020-06-10,77.4
159,Busan,2020-06-10,68.4
162,Gyeongsangnam-do,2020-06-10,70.3
165,Jeollanam-do,2020-06-10,77
168,Jeollanam-do,2020-06-10,74.3
169,Jeollanam-do,2020-06-10,95.6
170,Jeollanam-do,2020-06-10,81.3
172,Jeollabuk-do,2020-06-10,79
174,Jeollanam-do,2020-06-10,79.8
177,Chungcheongnam-do,2020-06-10,74.9
184,Jeju-do,2020-06-10,76.5
185,Jeju-do,2020-06-10,93.8
188,Jeju-do,2020-06-10,92
189,Jeju-do,2020-06-10,99
192,Gyeongsangnam-do,2020-06-10,75.8
201,Incheon,2020-06-10,76.3
202,Gyeonggi-do,2020-06-10,69.4
203,Gyeonggi-do,2020-06-10,68.6
211,Gangwon-do,2020-06-10,71.8
212,Gangwon-do,2020-06-10,68.9
216,Gangwon-do,2020-06-10,66
217,Gangwon-do,2020-06-10,69.9
221,Chungcheongbuk-do,2020-06-10,68.1
226,Chungcheongbuk-do,2020-06-10,72.5
232,Chungcheongnam-do,2020-06-10,70.5
235,Chungcheongnam-do,2020-06-10,71.4
236,Chungcheongnam-do,2020-06-10,74.8
238,Chungcheongnam-do,2020-06-10,76.5
239,Sejong,2020-06-10,69.3
243,Chungcheongnam-do,2020-06-10,76.5
244,Jeollabuk-do,2020-06-10,78.5
245,Jeollabuk-do,2020-06-10,69.9
247,Jeollabuk-do,2020-06-10,75.1
248,Jeollabuk-do,2020-06-10,81.5
251,Jeollabuk-do,2020-06-10,74.5
252,Jeollanam-do,2020-06-10,78.9
253,Gyeongsangnam-do,2020-06-10,65.5
254,Jeollabuk-do,2020-06-10,77.4
255,Gyeongsangnam-do,2020-06-10,60.6
257,Gyeongsangnam-do,2020-06-10,65.3
258,Jeollanam-do,2020-06-10,81.3
259,Jeollanam-do,2020-06-10,76.3
260,Jeollanam-do,2020-06-10,79.8
261,Jeollanam-do,2020-06-10,79.1
262,Jeollanam-do,2020-06-10,81.9
263,Gyeongsangnam-do,2020-06-10,64.1
264,Gyeongsangnam-do,2020-06-10,73.3
266,Jeollanam-do,2020-06-10,65.6
268,Jeollanam-do,2020-06-10,83.3
271,Gyeongsangbuk-do,2020-06-10,68.4
272,Gyeongsangbuk-do,2020-06-10,69.1
273,Gyeongsangbuk-do,2020-06-10,66.8
276,Gyeongsangbuk-do,2020-06-10,69.3
277,Gyeongsangbuk-do,2020-06-10,63.6
278,Gyeongsangbuk-do,2020-06-10,60.8
279,Gyeongsangbuk-do,2020-06-10,72
281,Gyeongsangbuk-do,2020-06-10,60.1
283,Gyeongsangbuk-do,2020-06-10,63.3
284,Gyeongsangnam-do,2020-06-10,73.6
285,Gyeongsangnam-do,2020-06-10,69.3
288,Gyeongsangnam-do,2020-06-10,55.6
289,Gyeongsangnam-do,2020-06-10,72.1
294,Gyeongsangnam-do,2020-06-10,69.3
295,Gyeongsangnam-do,2020-06-10,73.4
90,Gangwon-do,2020-06-11,70.1
93,Gangwon-do,2020-06-11,69.6
95,Gangwon-do,2020-06-11,73.5
98,Gyeonggi-do,2020-06-11,72.1
99,Gyeonggi-do,2020-06-11,77.9
100,Gangwon-do,2020-06-11,81.9
101,Gangwon-do,2020-06-11,65.6
102,Incheon,2020-06-11,98.1
104,Gangwon-do,2020-06-11,70.9
105,Gangwon-do,2020-06-11,66.1
106,Gangwon-do,2020-06-11,85.4
108,Seoul,2020-06-11,68.3
112,Incheon,2020-06-11,76.6
114,Gangwon-do,2020-06-11,62.9
115,Gyeongsangbuk-do,2020-06-11,85.6
119,Gyeonggi-do,2020-06-11,78.3
121,Gangwon-do,2020-06-11,73.1
127,Chungcheongbuk-do,2020-06-11,75.6
129,Chungcheongnam-do,2020-06-11,80.9
130,Gyeongsangbuk-do,2020-06-11,97.3
131,Chungcheongbuk-do,2020-06-11,68.6
133,Daejeon,2020-06-11,80.8
135,Chungcheongbuk-do,2020-06-11,79.3
136,Gyeongsangbuk-do,2020-06-11,72.8
137,Gyeongsangbuk-do,2020-06-11,81.9
138,Gyeongsangbuk-do,2020-06-11,95.1
140,Jeollabuk-do,2020-06-11,81
143,Daegu,2020-06-11,77.4
146,Jeollabuk-do,2020-06-11,79.8
152,Ulsan,2020-06-11,89
155,Gyeongsangnam-do,2020-06-11,84.8
156,Gwangju,2020-06-11,90
159,Busan,2020-06-11,93.4
162,Gyeongsangnam-do,2020-06-11,87.1
165,Jeollanam-do,2020-06-11,93.1
168,Jeollanam-do,2020-06-11,97.3
169,Jeollanam-do,2020-06-11,96.6
170,Jeollanam-do,2020-06-11,89.1
172,Jeollabuk-do,2020-06-11,89.1
174,Jeollanam-do,2020-06-11,87.3
177,Chungcheongnam-do,2020-06-11,82
184,Jeju-do,2020-06-11,85.1
185,Jeju-do,2020-06-11,99.6
188,Jeju-do,2020-06-11,90.3
189,Jeju-do,2020-06-11,94.3
192,Gyeongsangnam-do,2020-06-11,85.9
201,Incheon,2020-06-11,78.9
202,Gyeonggi-do,2020-06-11,67.9
203,Gyeonggi-do,2020-06-11,72.6
211,Gangwon-do,2020-06-11,64.9
212,Gangwon-do,2020-06-11,67.6
216,Gangwon-do,2020-06-11,77.1
217,Gangwon-do,2020-06-11,75.4
221,Chungcheongbuk-do,2020-06-11,74.5
226,Chungcheongbuk-do,2020-06-11,81.6
232,Chungcheongnam-do,2020-06-11,79.3
235,Chungcheongnam-do,2020-06-11,82.1
236,Chungcheongnam-do,2020-06-11,79.4
238,Chungcheongnam-do,2020-06-11,82.3
239,Sejong,2020-06-11,76
243,Chungcheongnam-do,2020-06-11,87.4
244,Jeollabuk-do,2020-06-11,87
245,Jeollabuk-do,2020-06-11,83.4
247,Jeollabuk-do,2020-06-11,84.9
248,Jeollabuk-do,2020-06-11,87.9
251,Jeollabuk-do,2020-06-11,84
252,Jeollanam-do,2020-06-11,89
253,Gyeongsangnam-do,2020-06-11,89.5
254,Jeollabuk-do,2020-06-11,83.5
255,Gyeongsangnam-do,2020-06-11,85.3
257,Gyeongsangnam-do,2020-06-11,86.8
258,Jeollanam-do,2020-06-11,89
259,Jeollanam-do,2020-06-11,84.4
260,Jeollanam-do,2020-06-11,85.3
261,Jeollanam-do,2020-06-11,90
262,Jeollanam-do,2020-06-11,88.8
263,Gyeongsangnam-do,2020-06-11,77.3
264,Gyeongsangnam-do,2020-06-11,81.3
266,Jeollanam-do,2020-06-11,83.1
268,Jeollanam-do,2020-06-11,92.1
271,Gyeongsangbuk-do,2020-06-11,79.8
272,Gyeongsangbuk-do,2020-06-11,77.9
273,Gyeongsangbuk-do,2020-06-11,78.5
276,Gyeongsangbuk-do,2020-06-11,84.6
277,Gyeongsangbuk-do,2020-06-11,88.6
278,Gyeongsangbuk-do,2020-06-11,80
279,Gyeongsangbuk-do,2020-06-11,86.1
281,Gyeongsangbuk-do,2020-06-11,80.3
283,Gyeongsangbuk-do,2020-06-11,79.1
284,Gyeongsangnam-do,2020-06-11,83.6
285,Gyeongsangnam-do,2020-06-11,81.3
288,Gyeongsangnam-do,2020-06-11,87.3
289,Gyeongsangnam-do,2020-06-11,84.8
294,Gyeongsangnam-do,2020-06-11,87.8
295,Gyeongsangnam-do,2020-06-11,89.4
90,Gangwon-do,2020-06-12,90.6
93,Gangwon-do,2020-06-12,72
95,Gangwon-do,2020-06-12,78.5
98,Gyeonggi-do,2020-06-12,76.3
99,Gyeonggi-do,2020-06-12,84.9
100,Gangwon-do,2020-06-12,83.4
101,Gangwon-do,2020-06-12,67.3
102,Incheon,2020-06-12,94.3
104,Gangwon-do,2020-06-12,83.3
105,Gangwon-do,2020-06-12,76.6
106,Gangwon-do,2020-06-12,94
108,Seoul,2020-06-12,68.6
112,Incheon,2020-06-12,81.3
114,Gangwon-do,2020-06-12,67.3
115,Gyeongsangbuk-do,2020-06-12,97.5
119,Gyeonggi-do,2020-06-12,83
121,Gangwon-do,2020-06-12,84.6
127,Chungcheongbuk-do,2020-06-12,82.3
129,Chungcheongnam-do,2020-06-12,89.4
131,Chungcheongbuk-do,2020-06-12,78.5
133,Daejeon,2020-06-12,88.4
135,Chungcheongbuk-do,2020-06-12,84.9
136,Gyeongsangbuk-do,2020-06-12,83.4
137,Gyeongsangbuk-do,2020-06-12,92.9
138,Gyeongsangbuk-do,2020-06-12,93.3
140,Jeollabuk-do,2020-06-12,89.8
143,Daegu,2020-06-12,79.5
146,Jeollabuk-do,2020-06-12,85.1
152,Ulsan,2020-06-12,90.4
155,Gyeongsangnam-do,2020-06-12,82.9
156,Gwangju,2020-06-12,86.6
159,Busan,2020-06-12,89.6
162,Gyeongsangnam-do,2020-06-12,92.5
165,Jeollanam-do,2020-06-12,90
168,Jeollanam-do,2020-06-12,93.9
169,Jeollanam-do,2020-06-12,97.8
170,Jeollanam-do,2020-06-12,87.3
172,Jeollabuk-do,2020-06-12,90.5
174,Jeollanam-do,2020-06-12,85.6
177,Chungcheongnam-do,2020-06-12,87.9
184,Jeju-do,2020-06-12,92.1
185,Jeju-do,2020-06-12,99.6
188,Jeju-do,2020-06-12,91.5
189,Jeju-do,2020-06-12,96.1
192,Gyeongsangnam-do,2020-06-12,87.5
201,Incheon,2020-06-12,84.4
202,Gyeonggi-do,2020-06-12,77.1
203,Gyeonggi-do,2020-06-12,87.4
211,Gangwon-do,2020-06-12,65.9
212,Gangwon-do,2020-06-12,72
216,Gangwon-do,2020-06-12,82.8
217,Gangwon-do,2020-06-12,80.6
221,Chungcheongbuk-do,2020-06-12,83.9
226,Chungcheongbuk-do,2020-06-12,89.5
232,Chungcheongnam-do,2020-06-12,91.4
235,Chungcheongnam-do,2020-06-12,92.1
236,Chungcheongnam-do,2020-06-12,89.5
238,Chungcheongnam-do,2020-06-12,90
239,Sejong,2020-06-12,86.3
243,Chungcheongnam-do,2020-06-12,89.9
244,Jeollabuk-do,2020-06-12,89.9
245,Jeollabuk-do,2020-06-12,85.9
247,Jeollabuk-do,2020-06-12,86.8
248,Jeollabuk-do,2020-06-12,89.1
251,Jeollabuk-do,2020-06-12,86.6
252,Jeollanam-do,2020-06-12,88.3
253,Gyeongsangnam-do,2020-06-12,87.1
254,Jeollabuk-do,2020-06-12,83.9
255,Gyeongsangnam-do,2020-06-12,83.1
257,Gyeongsangnam-do,2020-06-12,84.8
258,Jeollanam-do,2020-06-12,85.4
259,Jeollanam-do,2020-06-12,83
260,Jeollanam-do,2020-06-12,84
261,Jeollanam-do,2020-06-12,88.8
262,Jeollanam-do,2020-06-12,84.6
263,Gyeongsangnam-do,2020-06-12,78.3
264,Gyeongsangnam-do,2020-06-12,85.5
266,Jeollanam-do,2020-06-12,81.5
268,Jeollanam-do,2020-06-12,90.4
271,Gyeongsangbuk-do,2020-06-12,87.9
272,Gyeongsangbuk-do,2020-06-12,86
273,Gyeongsangbuk-do,2020-06-12,89.8
276,Gyeongsangbuk-do,2020-06-12,94
277,Gyeongsangbuk-do,2020-06-12,94.1
278,Gyeongsangbuk-do,2020-06-12,89.5
279,Gyeongsangbuk-do,2020-06-12,95.9
281,Gyeongsangbuk-do,2020-06-12,79.9
283,Gyeongsangbuk-do,2020-06-12,82.1
284,Gyeongsangnam-do,2020-06-12,88.3
285,Gyeongsangnam-do,2020-06-12,84
288,Gyeongsangnam-do,2020-06-12,79.6
289,Gyeongsangnam-do,2020-06-12,87.6
294,Gyeongsangnam-do,2020-06-12,87.1
295,Gyeongsangnam-do,2020-06-12,87.8
90,Gangwon-do,2020-06-13,73.3
93,Gangwon-do,2020-06-13,61.3
95,Gangwon-do,2020-06-13,63.6
98,Gyeonggi-do,2020-06-13,55.3
99,Gyeonggi-do,2020-06-13,66.1
100,Gangwon-do,2020-06-13,72.8
101,Gangwon-do,2020-06-13,57.4
102,Incheon,2020-06-13,77.3
104,Gangwon-do,2020-06-13,59
105,Gangwon-do,2020-06-13,55.8
106,Gangwon-do,2020-06-13,72.6
108,Seoul,2020-06-13,52.8
112,Incheon,2020-06-13,64.3
114,Gangwon-do,2020-06-13,56.5
115,Gyeongsangbuk-do,2020-06-13,86.6
119,Gyeonggi-do,2020-06-13,74
121,Gangwon-do,2020-06-13,67
127,Chungcheongbuk-do,2020-06-13,70.5
129,Chungcheongnam-do,2020-06-13,81.1
130,Gyeongsangbuk-do,2020-06-13,92.1
131,Chungcheongbuk-do,2020-06-13,71.8
133,Daejeon,2020-06-13,90
135,Chungcheongbuk-do,2020-06-13,81.3
136,Gyeongsangbuk-do,2020-06-13,77.1
137,Gyeongsangbuk-do,2020-06-13,87.1
138,Gyeongsangbuk-do,2020-06-13,86.9
140,Jeollabuk-do,2020-06-13,90.6
143,Daegu,2020-06-13,81.5
146,Jeollabuk-do,2020-06-13,86
152,Ulsan,2020-06-13,94
155,Gyeongsangnam-do,2020-06-13,88.8
156,Gwangju,2020-06-13,96
159,Busan,2020-06-13,95.5
162,Gyeongsangnam-do,2020-06-13,98.4
165,Jeollanam-do,2020-06-13,96.4
168,Jeollanam-do,2020-06-13,100
169,Jeollanam-do,2020-06-13,99
170,Jeollanam-do,2020-06-13,98.3
172,Jeollabuk-do,2020-06-13,92
174,Jeollanam-do,2020-06-13,96.1
177,Chungcheongnam-do,2020-06-13,82.1
184,Jeju-do,2020-06-13,88.5
185,Jeju-do,2020-06-13,100
188,Jeju-do,2020-06-13,94.1
189,Jeju-do,2020-06-13,98
192,Gyeongsangnam-do,2020-06-13,91.9
201,Incheon,2020-06-13,60.1
202,Gyeonggi-do,2020-06-13,68.3
203,Gyeonggi-do,2020-06-13,77
211,Gangwon-do,2020-06-13,59
212,Gangwon-do,2020-06-13,61.4
216,Gangwon-do,2020-06-13,68.8
217,Gangwon-do,2020-06-13,64
221,Chungcheongbuk-do,2020-06-13,70.1
226,Chungcheongbuk-do,2020-06-13,84.9
232,Chungcheongnam-do,2020-06-13,80.8
235,Chungcheongnam-do,2020-06-13,86.1
236,Chungcheongnam-do,2020-06-13,87.3
238,Chungcheongnam-do,2020-06-13,87.1
239,Sejong,2020-06-13,83
243,Chungcheongnam-do,2020-06-13,92
244,Jeollabuk-do,2020-06-13,92.4
245,Jeollabuk-do,2020-06-13,87.3
247,Jeollabuk-do,2020-06-13,88.9
248,Jeollabuk-do,2020-06-13,93.3
251,Jeollabuk-do,2020-06-13,87.1
252,Jeollanam-do,2020-06-13,90.8
253,Gyeongsangnam-do,2020-06-13,94.9
254,Jeollabuk-do,2020-06-13,92.1
255,Gyeongsangnam-do,2020-06-13,92.5
257,Gyeongsangnam-do,2020-06-13,93.1
258,Jeollanam-do,2020-06-13,96
259,Jeollanam-do,2020-06-13,91
260,Jeollanam-do,2020-06-13,95.4
261,Jeollanam-do,2020-06-13,96.4
262,Jeollanam-do,2020-06-13,98.4
263,Gyeongsangnam-do,2020-06-13,86.6
264,Gyeongsangnam-do,2020-06-13,85.6
266,Jeollanam-do,2020-06-13,92.1
268,Jeollanam-do,2020-06-13,95.4
271,Gyeongsangbuk-do,2020-06-13,78.3
272,Gyeongsangbuk-do,2020-06-13,74.5
273,Gyeongsangbuk-do,2020-06-13,83.6
276,Gyeongsangbuk-do,2020-06-13,88.6
277,Gyeongsangbuk-do,2020-06-13,86.5
278,Gyeongsangbuk-do,2020-06-13,80
279,Gyeongsangbuk-do,2020-06-13,90.1
281,Gyeongsangbuk-do,2020-06-13,80.3
283,Gyeongsangbuk-do,2020-06-13,82.5
284,Gyeongsangnam-do,2020-06-13,87
285,Gyeongsangnam-do,2020-06-13,88
288,Gyeongsangnam-do,2020-06-13,94.3
289,Gyeongsangnam-do,2020-06-13,90
294,Gyeongsangnam-do,2020-06-13,94.5
295,Gyeongsangnam-do,2020-06-13,95.6
90,Gangwon-do,2020-06-14,56.4
